course_url,course_level,course_enrollments,subject,title,rating,number_of_ratings,number_of_students,price,total_length
https://www.edx.org/course/geology-and-engineering-geology,Beginner Level,11849.0,Development,TsinghuaX: Geology and Engineering Geology | 工程地质学,4.5066793893129775,21.236641221374047,14829,179.0,66.0
https://www.edx.org/course/intro-to-traffic-flow-modeling-and-intelligent-tra,Intermediate Level,5377.0,Development,EPFLx: Intro to Traffic Flow Modeling and Intelligent Transport Systems,4.5066793893129775,21.236641221374047,8758,249.0,42.0
https://www.edx.org/course/introduction-to-steel-2,Beginner Level,7525.0,Development,TenarisUniversity: Introduction to Steel,4.5066793893129775,21.236641221374047,9235,59.0,10.0
https://www.edx.org/course/distribucion-entrega-de-productos,Beginner Level,51943.173363949485,Development,logycaX: Distribución: entrega de productos,4.5066793893129775,21.236641221374047,7502,19.0,25.0
https://www.edx.org/course/dynamics-and-control,Beginner Level,27907.0,Development,UPValenciaX: Dynamics and Control,4.5066793893129775,21.236641221374047,31111,39.0,30.0
https://www.edx.org/course/electric-cars-policy,Intermediate Level,8128.0,Development,DelftX: Electric Cars: Policy,4.3,9.0,10946,124.0,20.0
https://www.edx.org/course/diseno-de-la-red-de-valor,Beginner Level,51943.173363949485,Development,logycaX: Diseño de la red de valor,4.5066793893129775,21.236641221374047,5544,19.0,25.0
https://www.edx.org/course/diseno-de-diques-rompeolas-con-cubipodos,Expert Level,51943.173363949485,Development,UPValenciaX: Diseño de diques rompeolas con cubípodos,4.5066793893129775,21.236641221374047,5132,39.0,28.0
https://www.edx.org/course/introduction-to-running-pipe-in-oil-and-gas-wells,Beginner Level,9037.0,Development,TenarisUniversity: Introduction to Running Pipe in Oil and Gas Wells,4.5066793893129775,21.236641221374047,12009,59.0,8.0
https://www.edx.org/course/fundamentos-de-comunicaciones-opticas,Intermediate Level,8235.0,Development,UPValenciaX: Fundamentos de Comunicaciones Ópticas,4.5066793893129775,21.236641221374047,9188,45.0,32.0
https://www.edx.org/course/introduction-to-discrete-choice-models,Intermediate Level,51943.173363949485,Development,EPFLx: Introduction to Discrete Choice Models,4.5066793893129775,21.236641221374047,6939,219.0,42.0
https://www.edx.org/course/identificacion-de-producto-con-codigos-de-barras,Beginner Level,51943.173363949485,Business,logycaX: Identificación de producto con códigos de barras,4.5066793893129775,21.236641221374047,7140,19.0,35.0
https://www.edx.org/course/supply-chain-fundamentals,Intermediate Level,221674.0,Business,MITx: Supply Chain Fundamentals,4.4,66.0,296767,299.0,156.0
https://www.edx.org/course/supply-chain-analytics,Beginner Level,197975.0,Business,MITx: Supply Chain Analytics,4.6,141.0,298752,199.0,180.0
https://www.edx.org/course/introduction-to-analytics-modeling,Expert Level,63150.0,Development,GTx: Introduction to Analytics Modeling,4.6,5.0,82017,825.0,160.0
https://www.edx.org/course/supply-chain-design,Expert Level,101395.0,Business,MITx: Supply Chain Design,4.5,70.0,129774,299.0,156.0
https://www.edx.org/course/supply-chain-technology-and-systems,Expert Level,57556.0,Business,MITx: Supply Chain Technology and Systems,4.6,63.0,81145,299.0,156.0
https://www.edx.org/course/supply-chain-dynamics,Expert Level,76123.0,Business,MITx: Supply Chain Dynamics,4.5,57.0,95253,299.0,156.0
https://www.edx.org/course/management-in-engineering-i,Intermediate Level,28358.0,Development,MITx: Management in Engineering: Accounting and Planning,4.2,12.0,39471,175.0,96.0
https://www.edx.org/course/solar-energy-photovoltaic-pv-energy-conversion,Expert Level,44263.0,Development,DelftX: Solar Energy: Photovoltaic (PV) Energy Conversion,4.5066793893129775,21.236641221374047,54624,250.0,132.0
https://www.edx.org/course/multi-object-tracking-for-automotive-systems,Expert Level,8881.0,Development,ChalmersX: Multi-Object Tracking for Automotive Systems,4.5066793893129775,21.236641221374047,14078,249.0,200.0
https://www.edx.org/course/project-management-mastering-complexity,Expert Level,11416.0,Business,DelftX: Project Management: Mastering Complexity,4.0,5.0,16572,199.0,30.0
https://www.edx.org/course/logistica-ecommerce-y-ultima-milla,Beginner Level,51943.173363949485,Business,logycaX: Logística Ecommerce y Ultima milla,4.5066793893129775,21.236641221374047,5475,25.0,25.0
https://www.edx.org/course/fundamentos-de-la-tecnologia-blockchain,Beginner Level,51943.173363949485,Finance & Accounting,JaverianaX: Fundamentos de la Tecnología Blockchain,4.5066793893129775,21.236641221374047,29573,45.0,50.0
https://www.edx.org/course/project-management-of-engineering-projects-prepari,Intermediate Level,51943.173363949485,Business,DelftX: Project Management of Engineering Projects: Preparing for Success,3.8,6.0,53407,199.0,60.0
https://www.edx.org/course/hybrid-vehicles,Expert Level,51943.173363949485,Development,ChalmersX: Hybrid Vehicles,4.5066793893129775,21.236641221374047,26338,249.0,120.0
https://www.edx.org/course/hello-real-world-with-ros-robot-operating-system,Intermediate Level,51943.173363949485,Development,DelftX: Hello (Real) World with ROS – Robot Operating System,4.4,5.0,35667,139.0,84.0
https://www.edx.org/course/machine-dynamics-with-matlab,Intermediate Level,11380.0,Development,RWTHx: Machine Dynamics with MATLAB,4.5066793893129775,21.236641221374047,18240,129.0,70.0
https://www.edx.org/course/supply-chains-for-manufacturing-ii,Expert Level,51943.173363949485,Development,MITx: Supply Chains for Manufacturing: Capacity Analytics,4.5066793893129775,21.236641221374047,13820,175.0,108.0
https://www.edx.org/course/sensor-fusion-and-non-linear-filtering-for-automot,Expert Level,51943.173363949485,Development,ChalmersX: Sensor Fusion and Non-linear Filtering for Automotive Systems,4.5066793893129775,21.236641221374047,15663,299.0,120.0
https://www.edx.org/course/nano-stanford,Beginner Level,51943.173363949485,Development,StanfordOnline: Nano @ Stanford,4.5066793893129775,21.236641221374047,10225,142.28481149012566,61.28378378378378
https://www.edx.org/course/introduccion-al-internet-de-las-cosas-iot-y-sus-ap,Beginner Level,51943.173363949485,Health,URosarioX: Introducción al Internet de las cosas (IoT) y sus aplicaciones,4.5066793893129775,21.236641221374047,7029,39.0,24.0
https://www.edx.org/course/the-engineering-of-structures-around-us-2,Beginner Level,51943.173363949485,Development,DartmouthX: The Engineering of Structures Around Us,4.9,7.0,22435,79.0,30.0
https://www.edx.org/course/introduction-to-oil-country-tubular-goods-octg,Beginner Level,7307.0,Development,TenarisUniversity: Introduction to Oil Country Tubular Goods (OCTG),4.5066793893129775,21.236641221374047,8573,59.0,3.0
https://www.edx.org/course/accounting-and-finance,Intermediate Level,92865.0,Business,IIMBx: Accounting and Finance,4.7,9.0,167748,150.0,44.0
https://www.edx.org/course/conquering-humor-fundamentals-2,Beginner Level,51943.173363949485,Business,HumorX: Conquering Humor Fundamentals,4.5066793893129775,21.236641221374047,11300,89.0,4.0
https://www.edx.org/course/becoming-an-entrepreneur,Beginner Level,110483.0,Business,MITx: Becoming an Entrepreneur,4.0,7.0,258876,69.0,18.0
https://www.edx.org/course/gestion-de-proyectos-de-desarrollo,Beginner Level,308915.0,Business,IDBx: Gestión de proyectos de desarrollo,4.6,53.0,359894,49.0,40.0
https://www.edx.org/course/empathy-and-emotional-intelligence-at-work,Beginner Level,48980.0,Business,BerkeleyX: Empathy and Emotional Intelligence at Work,4.5,42.0,86590,199.0,8.0
https://www.edx.org/course/the-foundations-of-happiness-at-work,Beginner Level,70239.0,Business,BerkeleyX: The Foundations of Happiness at Work,4.5,19.0,101236,199.0,12.0
https://www.edx.org/course/people-management,Beginner Level,115813.0,Business,IIMBx: People Management,4.8,32.0,159279,150.0,24.0
https://www.edx.org/course/introduction-to-marketing,Beginner Level,171731.0,Business,UBCx: Introduction to Marketing,4.7,10.0,236099,150.0,30.0
https://www.edx.org/course/operations-management,Intermediate Level,128545.0,Business,IIMBx: Operations Management,4.4,39.0,172497,150.0,28.0
https://www.edx.org/course/gestion-de-riesgos-en-proyectos-de-desarrollo,Intermediate Level,48221.0,Business,IDBx: Gestión de riesgos en proyectos de desarrollo,4.8,17.0,60488,25.0,30.0
https://www.edx.org/course/corporate-finance-2,Intermediate Level,64094.0,Business,IIMBx: Corporate Finance,4.7,20.0,90140,150.0,25.0
https://www.edx.org/course/marketing-management,Intermediate Level,81429.0,Business,IIMBx: Marketing Management,4.2,31.0,135892,150.0,36.0
https://www.edx.org/course/gestion-de-projets-de-developpement,Intermediate Level,43171.0,Business,IDBx: Gestion de projets de développement,4.6,24.0,62671,25.0,40.0
https://www.edx.org/course/finance-for-everyone-smart-tools-for-decision-ma-2,Beginner Level,46146.0,Business,MichiganX: Finance for Everyone: Smart Tools for Decision-Making,4.5066793893129775,21.236641221374047,82801,59.0,36.0
https://www.edx.org/course/big-data-sin-misterios,Intermediate Level,66782.0,Development,IDBx: Big Data sin misterios,4.6,12.0,73687,25.0,50.0
https://www.edx.org/course/introduccion-a-la-gestion-de-proyectos,Beginner Level,99999.0,Business,UPValenciaX: Introducción a la gestión de proyectos,4.3,22.0,137654,45.0,25.0
https://www.edx.org/course/business-strategy-from-wharton-competitive-advan-2,Intermediate Level,28418.0,Business,Wharton: Business Strategy from Wharton: Competitive Advantage,4.7,68.0,69487,199.0,24.0
https://www.edx.org/course/business-foundations,Beginner Level,56639.0,Business,UBCx: Business Foundations,4.9,18.0,100149,150.0,30.0
https://www.edx.org/course/el-arte-de-vender-introduccion-a-las-ventas,Beginner Level,26799.0,Finance & Accounting,JaverianaX: El arte de vender: introducción a las ventas,4.8,5.0,58613,45.0,24.0
https://www.edx.org/course/strategic-management,Beginner Level,72362.0,Business,IIMBx: Strategic Management,4.5,23.0,100056,150.0,25.0
https://www.edx.org/course/mindfulness-and-resilience-to-stress-at-work,Beginner Level,34653.0,Business,BerkeleyX: Mindfulness and Resilience to Stress at Work,4.8,8.0,55484,199.0,8.0
https://www.edx.org/course/customer-relationship-management,Intermediate Level,54201.0,Business,IIMBx: Customer Relationship Management,4.6,11.0,71823,189.0,30.0
https://www.edx.org/course/habilidades-de-negociacion-y-comunicacion-efectiva,Beginner Level,21140.0,Business,TecdeMonterreyX: Habilidades de negociación y comunicación efectiva,4.5066793893129775,21.236641221374047,43741,189.0,32.0
https://www.edx.org/course/business-communications,Beginner Level,61720.0,Business,UBCx: Business Communications,4.8,5.0,92099,150.0,30.0
https://www.edx.org/course/inteligencia-emocional-para-el-liderazgo-efectiv-2,Beginner Level,15680.0,Social Sciences,AnahuacX: Inteligencia emocional para el liderazgo efectivo y colaboración,4.5,20.0,45793,39.0,20.0
https://www.edx.org/course/la-gestion-des-ressources-humaines-2,Beginner Level,7590.0,Business,HECMontrealX: La gestion des ressources humaines,4.3,16.0,21547,249.0,14.0
https://www.edx.org/course/introduction-to-marketing-5,Beginner Level,5575.0,Business,EdinburghX: Introduction to Marketing,4.3,12.0,99025,149.0,18.0
https://www.edx.org/course/master-control-in-supply-chain-management-and-logi,Beginner Level,32589.0,Business,ChalmersX: Master Control in Supply Chain Management and Logistics,4.3,22.0,47163,49.0,35.0
https://www.edx.org/course/accounting-for-decision-making,Intermediate Level,58504.0,Business,IIMBx: Accounting for Decision-Making,3.9,18.0,68626,150.0,35.0
https://www.edx.org/course/negotiation-skills-and-effective-communication,Intermediate Level,8665.0,Business,TecdeMonterreyX: Negotiation Skills and Effective Communication,4.5066793893129775,21.236641221374047,14597,189.0,32.0
https://www.edx.org/course/do-your-venture-entrepreneurship-for-everyone,Beginner Level,62538.0,Business,IIMBx: DO Your Venture: Entrepreneurship For Everyone,4.5066793893129775,21.236641221374047,72271,150.0,24.0
https://www.edx.org/course/marketing-innovative-products-and-services,Beginner Level,6756.0,Business,"UMD, USMx: Marketing Innovative Products and Services",4.5,29.0,22721,189.0,12.0
https://www.edx.org/course/project-management-for-development,Intermediate Level,62707.0,Business,IDBx: Project Management for Development,4.5,40.0,84955,49.0,40.0
https://www.edx.org/course/digital-marketing-strategy,Intermediate Level,51943.173363949485,Business,EdinburghX: Digital Marketing Strategy,4.6,21.0,110005,149.0,48.0
https://www.edx.org/course/mentalidad-emprendedora,Expert Level,10832.0,Business,TecdeMonterreyX: Mentalidad Emprendedora,4.5066793893129775,21.236641221374047,18901,119.0,32.0
https://www.edx.org/course/le-management,Beginner Level,6751.0,Business,HECMontrealX: Le management,4.9,8.0,20312,249.0,15.0
https://www.edx.org/course/financial-accounting-made-fun-eliminating-your-fea,Beginner Level,37773.0,Business,BabsonX: Financial Accounting Made Fun: Eliminating Your Fears,4.4,18.0,53629,249.0,24.0
https://www.edx.org/course/work-and-employment-for-a-sustainable-future,Intermediate Level,6763.0,Finance & Accounting,SDGAcademyX: Work and Employment for a Sustainable Future,4.8,6.0,10038,142.28481149012566,24.0
https://www.edx.org/course/leadership-and-organizational-behavior,Intermediate Level,51943.173363949485,Business,TecdeMonterreyX: Leadership and organizational behavior,4.5066793893129775,21.236641221374047,9364,189.0,32.0
https://www.edx.org/course/connected-strategy-2,Intermediate Level,11182.0,Business,Wharton: Introduction to Connected Strategy,4.7,25.0,22014,199.0,24.0
https://www.edx.org/course/negotiation-strategies-and-styles,Intermediate Level,51943.173363949485,Business,TecdeMonterreyX: Negotiation Strategies and Styles,4.5066793893129775,21.236641221374047,6071,189.0,32.0
https://www.edx.org/course/entrepreneurial-operations-launching-a-startup,Intermediate Level,24154.0,Business,BabsonX: Entrepreneurial Operations: Launching a Startup,4.4,5.0,47786,189.0,24.0
https://www.edx.org/course/critical-thinking-reasoned-decision-making,Beginner Level,7778.0,Business,TecdeMonterreyX: Critical thinking: reasoned decision making,4.5066793893129775,21.236641221374047,12767,189.0,32.0
https://www.edx.org/course/effective-communication-for-todays-leader,Intermediate Level,9436.0,Business,TecdeMonterreyX: Effective Communication for Today's Leader,4.5066793893129775,21.236641221374047,14219,189.0,32.0
https://www.edx.org/course/retail-fundamentals,Beginner Level,51943.173363949485,Business,DartmouthX: Retail Fundamentals,4.5066793893129775,21.236641221374047,45225,249.0,40.19555919555919
https://www.edx.org/course/the-entrepreneurial-mindset,Beginner Level,31532.0,Business,BabsonX: The Entrepreneurial Mindset,3.9,7.0,42113,189.0,36.0
https://www.edx.org/course/gestao-de-riscos-em-projetos-de-desenvolvimento,Intermediate Level,9053.0,Business,IDBx: Gestão de riscos em projetos,4.4,8.0,12719,25.0,40.0
https://www.edx.org/course/diseno-e-innovacion-de-modelo-de-negocios,Expert Level,7677.0,Business,TecdeMonterreyX: Diseño e innovación de modelo de negocios,4.5066793893129775,21.236641221374047,18126,119.0,32.0
https://www.edx.org/course/creating-innovative-business-models,Beginner Level,12662.0,Business,"USMx, UMD: Creating Innovative Business Models",4.7,8.0,27596,189.0,12.0
https://www.edx.org/course/identifying-entrepreneurial-opportunities,Beginner Level,12207.0,Business,"UMD, USMx: Identifying Entrepreneurial Opportunities",4.5066793893129775,21.236641221374047,22226,189.0,12.0
https://www.edx.org/course/system-design-for-supply-chain-management-and-logi,Beginner Level,20069.0,Business,ChalmersX: System Design for Supply Chain Management and Logistics,4.5066793893129775,21.236641221374047,25735,49.0,35.0
https://www.edx.org/course/an-introduction-to-credit-risk-management,Intermediate Level,54382.0,Business,DelftX: An Introduction to Credit Risk Management,4.4,5.0,60730,199.0,49.0
https://www.edx.org/course/knowledge-management-and-big-data-in-business,Beginner Level,69550.0,Business,HKPolyUx: Knowledge Management and Big Data in Business,4.3,6.0,74075,209.0,64.0
https://www.edx.org/course/how-to-design-a-successful-business-model,Beginner Level,34027.0,Business,DelftX: How to Design a Successful Business Model,3.9,7.0,47261,149.0,32.0
https://www.edx.org/course/essential-career-skills-for-investment-banking-and,Beginner Level,12282.0,Business,NYIF: Essential Career Skills for Investment Banking and Finance,4.8,8.0,30405,49.0,8.0
https://www.edx.org/course/pensamento-critico-tomada-de-decisoes-fundamentadas,Beginner Level,5100.0,Business,TecdeMonterreyX: Pensamento crítico: tomada de decisões fundamentadas,4.5066793893129775,21.236641221374047,7881,189.0,32.0
https://www.edx.org/course/quantitative-marketing-research,Beginner Level,51943.173363949485,Business,IIMBx: Quantitative Marketing Research,4.5066793893129775,21.236641221374047,10731,189.0,20.0
https://www.edx.org/course/emprendimiento-tecnologico,Intermediate Level,10194.0,Business,UC3Mx: Emprendimiento tecnológico,4.5066793893129775,21.236641221374047,17072,39.0,36.0
https://www.edx.org/course/risk-management-in-development-projects,Intermediate Level,13617.0,Business,IDBx: Risk Management in Development Projects,4.5,28.0,20091,25.0,30.0
https://www.edx.org/course/les-fondements-de-la-strategie-dentreprise-2,Beginner Level,33611.0,Business,LouvainX: Les fondements de la stratégie d’entreprise,4.8,5.0,44908,149.0,60.0
https://www.edx.org/course/macroeconomics-literacy,Beginner Level,51943.173363949485,Finance & Accounting,DoaneX: Macroeconomics - The Basics,4.2,11.0,11206,119.0,144.0
https://www.edx.org/course/gestao-de-projetos-de-desenvolvimento,Beginner Level,28615.0,Business,IDBx: Gestão de Projetos de Desenvolvimento,4.0,5.0,34415,49.0,40.0
https://www.edx.org/course/the-future-of-work-preparing-for-disruption-2,Beginner Level,43515.0,Finance & Accounting,WBGx: The Future of Work: Preparing for Disruption,4.9,7.0,46519,5.0,25.0
https://www.edx.org/course/gestion-por-resultados-para-gobiernos-subnacionale,Beginner Level,66263.0,Business,IDBx: Gestión por resultados para gobiernos subnacionales,4.9,7.0,72638,25.0,40.0
https://www.edx.org/course/innovacion-y-creatividad-organizacional,Expert Level,51943.173363949485,Business,TecdeMonterreyX: Innovación y creatividad organizacional,4.5066793893129775,21.236641221374047,8788,119.0,32.0
https://www.edx.org/course/microeconomics-business,Beginner Level,11096.0,Finance & Accounting,DoaneX: Microeconomics for Business Professionals,4.4,5.0,15098,119.0,144.0
https://www.edx.org/course/strategic-account-management,Beginner Level,51943.173363949485,Business,QueensX: Strategic Account Management,3.8,6.0,14003,189.0,36.0
https://www.edx.org/course/fintech-ethics-and-risks,Beginner Level,11023.0,Finance & Accounting,HKUx: FinTech Ethics and Risks,4.4,9.0,16845,199.0,30.0
https://www.edx.org/course/analytics-for-decision-making,Beginner Level,31344.0,Business,BabsonX: Analytics for Decision Making,4.1,10.0,40701,309.0,24.0
https://www.edx.org/course/financial-analysis-for-decision-making,Beginner Level,39509.0,Business,BabsonX: Financial Analysis for Decision Making,4.4,10.0,51085,249.0,24.0
https://www.edx.org/course/gestion-participativa-motivacion-y-liderazgo-organ,Intermediate Level,23671.0,Business,UPValenciaX: Gestión participativa: motivación y liderazgo organizacional,4.5066793893129775,21.236641221374047,27257,69.0,32.0
https://www.edx.org/course/rise-to-leadership-become-a-ceo,Intermediate Level,17196.0,Business,BabsonX: Rise to Leadership: Become a CEO,4.5066793893129775,21.236641221374047,26716,249.0,24.0
https://www.edx.org/course/financing-innovative-ventures,Beginner Level,51943.173363949485,Business,"UMD, USMx: Financing Innovative Ventures",4.7,9.0,6308,189.0,12.0
https://www.edx.org/course/japanese-business-management,Intermediate Level,15077.0,Business,WasedaX: Japanese Business Management,4.5066793893129775,21.236641221374047,18260,169.0,20.0
https://www.edx.org/course/liderazgo-inclusivo,Intermediate Level,51943.173363949485,Business,UC3Mx: Liderazgo inclusivo,4.6,6.0,7084,39.0,25.0
https://www.edx.org/course/como-convertirse-en-un-lider-exitoso-entrenamien-2,Beginner Level,11793.0,Business,CatalystX: Cómo Convertirse en un Líder Exitoso (Entrenamiento de Liderazgo Inclusivo),4.5066793893129775,21.236641221374047,18898,59.0,8.0
https://www.edx.org/course/como-implantar-grupos-de-mejora-de-procesos,Beginner Level,28352.0,Business,UPValenciaX: Cómo implantar grupos de mejora de procesos,4.5066793893129775,21.236641221374047,31086,129.0,32.0
https://www.edx.org/course/risk-management-for-projects,Beginner Level,22615.0,Business,AdelaideX: Risk Management for Projects,4.5,43.0,37225,249.0,15.0
https://www.edx.org/course/analisis-multivariable-en-spss,Beginner Level,51943.173363949485,Development,GalileoX: Análisis Multivariable en SPSS,4.5066793893129775,21.236641221374047,8150,39.0,25.0
https://www.edx.org/course/emprendimiento-corporativo,Expert Level,51943.173363949485,Business,TecdeMonterreyX: Emprendimiento Corporativo,4.5066793893129775,21.236641221374047,6752,119.0,32.0
https://www.edx.org/course/entrepreneurial-opportunities,Beginner Level,27491.0,Business,AdelaideX: Entrepreneurial Opportunities,4.5066793893129775,21.236641221374047,31626,149.0,15.0
https://www.edx.org/course/la-gestion-des-conflits,Beginner Level,51943.173363949485,Business,HECMontrealX: La gestion des conflits,4.5066793893129775,21.236641221374047,10067,249.0,21.0
https://www.edx.org/course/digital-strategy-and-action,Beginner Level,21550.0,Business,BabsonX: Digital Strategy and Action,4.5066793893129775,21.236641221374047,26067,249.0,24.0
https://www.edx.org/course/omnichannel-strategy-and-management,Intermediate Level,16095.0,Business,DartmouthX: Omnichannel Strategy and Management,4.5,6.0,19757,249.0,20.0
https://www.edx.org/course/introduccion-a-la-factura-electronica-2,Intermediate Level,6079.0,Finance & Accounting,logycaX: Introducción a la factura electrónica,4.5066793893129775,21.236641221374047,11729,45.0,16.0
https://www.edx.org/course/customer-centric-marketing-for-entrepreneurs,Intermediate Level,14227.0,Business,BabsonX: Customer Centric Marketing for Entrepreneurs,4.5066793893129775,21.236641221374047,17260,189.0,24.0
https://www.edx.org/course/connected-strategy-capstone,Intermediate Level,51943.173363949485,Business,Wharton: Strategic Management Capstone,4.8,31.0,10957,199.0,24.0
https://www.edx.org/course/sales-enablement-analytics,Beginner Level,51943.173363949485,Business,QueensX: Sales Enablement & Analytics,4.5066793893129775,21.236641221374047,7963,189.0,36.0
https://www.edx.org/course/liderazgo-en-la-empresa-familiar,Intermediate Level,11174.0,Business,TecdeMonterreyX: Liderazgo en la empresa familiar,4.5066793893129775,21.236641221374047,14507,59.0,48.0
https://www.edx.org/course/leadership-focused-on-human-flourishing,Intermediate Level,51943.173363949485,Business,TecdeMonterreyX: Leadership focused on Human Flourishing,4.5066793893129775,21.236641221374047,5052,189.0,32.0
https://www.edx.org/course/economics-consumer-demand-2,Beginner Level,11665.0,Finance & Accounting,BabsonX: Economics: Consumer Demand,4.7,12.0,15671,249.0,24.0
https://www.edx.org/course/decision-making-under-uncertainty-introduction-to,Beginner Level,5024.0,Business,DelftX: Decision Making Under Uncertainty: Introduction to Structured Expert Judgment,4.5066793893129775,21.236641221374047,6550,199.0,36.0
https://www.edx.org/course/crafting-realities-work-happiness-and-meaning,Beginner Level,13356.0,Business,"IIMBx: Crafting Realities: Work, Happiness, and Meaning",4.5066793893129775,21.236641221374047,15555,149.0,28.0
https://www.edx.org/course/estrategia-y-transformacion-digital,Expert Level,51943.173363949485,Business,TecdeMonterreyX: Estrategia y Transformación Digital,4.5066793893129775,21.236641221374047,5327,129.0,32.0
https://www.edx.org/course/ai-for-leaders,Beginner Level,10137.0,Business,BabsonX: AI for Leaders,4.5066793893129775,21.236641221374047,17448,249.0,24.0
https://www.edx.org/course/get-beyond-work-life-balance-inclusive-leadership,Beginner Level,53787.0,Business,CatalystX: Get Beyond Work-Life Balance (Inclusive Leadership Training),4.7,83.0,57485,69.0,8.0
https://www.edx.org/course/the-value-of-business-models,Beginner Level,24587.0,Business,DelftX: The Value of Business Models,4.5,8.0,30036,149.0,24.0
https://www.edx.org/course/business-model-implementation,Beginner Level,17143.0,Business,DelftX: Business Model Implementation,4.5066793893129775,21.236641221374047,18757,149.0,32.0
https://www.edx.org/course/managing-disruptive-change-2,Intermediate Level,14197.0,Business,RWTHx: Managing Disruptive Change,4.5066793893129775,21.236641221374047,17033,249.0,48.0
https://www.edx.org/course/strategic-management-from-insight-to-decision-2,Intermediate Level,7470.0,Business,RWTHx: Strategic Management: From Insight to Decision,4.5066793893129775,21.236641221374047,10220,249.0,48.0
https://www.edx.org/course/developing-breakthrough-innovations-with-the-three,Beginner Level,10791.0,Business,DartmouthX: Developing Breakthrough Innovations with the Three Box Solution,4.5066793893129775,21.236641221374047,12156,249.0,20.0
https://www.edx.org/course/valoracion-de-futbolistas-con-el-metodo-ahp,Beginner Level,11812.0,Business,UPValenciaX: Valoración de Futbolistas con el Método AHP,4.5066793893129775,21.236641221374047,13141,69.0,12.0
https://www.edx.org/course/smart-cities-management-of-smart-urban-infrastru-2,Beginner Level,8405.0,Social Sciences,"EPFLx: Smart Cities, Management of Smart Urban Infrastructures",4.5066793893129775,21.236641221374047,10712,89.0,19.676767676767675
https://www.edx.org/course/supply-chain-management-a-decision-making-framewor,Intermediate Level,27799.0,Business,LouvainX: Supply Chain Management: A Decision-Making Framework,4.6,5.0,30566,149.0,80.0
https://www.edx.org/course/financial-regulation-from-the-global-financial-crisis-to-fintech-and-the-covid-pandemic,Beginner Level,51943.173363949485,Finance & Accounting,MITx: Financial Regulation: From the Global Financial Crisis to Fintech and the COVID Pandemic,4.4,5.0,6425,49.0,80.0
https://www.edx.org/course/diseno-de-estrategias-exitosas-y-acciones-inconten,Beginner Level,15352.0,Business,GalileoX: Diseño de Estrategias Exitosas y Acciones Incontenibles,4.5066793893129775,21.236641221374047,19384,19.0,16.0
https://www.edx.org/course/from-corporate-social-responsibility-to-corporate,Intermediate Level,5486.0,Business,BabsonX: From Corporate Social Responsibility to Corporate Social Innovation,4.5066793893129775,21.236641221374047,8097,249.0,24.0
https://www.edx.org/course/entrepreneurial-leadership-toolbox,Expert Level,12144.0,Business,BabsonX: Entrepreneurial Leadership Toolbox,4.5066793893129775,21.236641221374047,15921,189.0,24.0
https://www.edx.org/course/favoriser-le-bien-etre-et-lefficacite-au-travail,Beginner Level,51943.173363949485,Business,HECMontrealX: Favoriser le bien-être et l'efficacité au travail,4.5066793893129775,21.236641221374047,5178,249.0,15.0
https://www.edx.org/course/advanced-corporate-strategy,Expert Level,51943.173363949485,Business,IIMBx: Advanced Corporate Strategy,4.5066793893129775,21.236641221374047,7368,189.0,20.0
https://www.edx.org/course/business-and-data-analysis-skills-2,Beginner Level,20549.0,Business,FullbridgeX: Business and Data Analysis Skills,4.8,14.0,23831,142.28481149012566,12.0
https://www.edx.org/course/business-model-testing,Beginner Level,14263.0,Business,DelftX: Business Model Testing,4.5066793893129775,21.236641221374047,17027,149.0,32.0
https://www.edx.org/course/find-the-right-markets-for-your-innovation-a-tool,Beginner Level,6344.0,Business,EPFLx: Find the right markets for your innovation - A tool for entrepreneurs and innovators for choosing which markets to play in.,4.5066793893129775,21.236641221374047,7490,209.0,24.0
https://www.edx.org/course/launching-new-ventures,Beginner Level,51943.173363949485,Business,EPFLx: Launching New Ventures,4.5066793893129775,21.236641221374047,5128,179.0,21.0
https://www.edx.org/course/understanding-venture-capitalists-how-to-get-money,Beginner Level,20383.0,Business,RWTHx: Understanding Venture Capitalists: How to Get Money for Your Start Up,4.5066793893129775,21.236641221374047,22543,129.0,24.0
https://www.edx.org/course/executing-breakthrough-innovations-with-the-three,Beginner Level,51943.173363949485,Business,DartmouthX: Executing Breakthrough Innovations with the Three Box Solution,4.5066793893129775,21.236641221374047,5463,249.0,15.0
https://www.edx.org/course/urban-infrastructure-management,Beginner Level,6435.0,Business,EPFLx: Urban Infrastructure Management,4.5066793893129775,21.236641221374047,7456,69.0,39.35353535353535
https://www.edx.org/course/financial-accounting-4,Intermediate Level,51943.173363949485,Business,ACCA: Financial Accounting,4.7,26.0,5975,142.28481149012566,96.0
https://www.edx.org/course/problem-solving-and-critical-thinking-skills-2,Beginner Level,23033.0,Business,FullbridgeX: Problem Solving and Critical Thinking Skills,4.3,29.0,32095,142.28481149012566,9.0
https://www.edx.org/course/management-accounting,Intermediate Level,51943.173363949485,Business,ACCA: Management Accounting,4.5,25.0,5310,142.28481149012566,96.0
https://www.edx.org/course/communication-skills-and-teamwork-2,Beginner Level,20777.0,Business,FullbridgeX: Communication Skills and Teamwork,4.7,18.0,30967,142.28481149012566,12.0
https://www.edx.org/course/self-assessment-developing-your-strengths-2,Beginner Level,22349.0,Business,FullbridgeX: Self-Assessment – Developing Your Strengths,4.3,22.0,27341,142.28481149012566,12.0
